            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
          39.432         13806.7        -3623.75     -3.7597e-17         322.283         0.48564        0.232766         37093.1          169823        -41.5631       0.0312806         1.77877
          39.435         13804.6        -3627.21    -3.76393e-17          322.29        0.403844        0.225593         37137.8          169768         -41.375       0.0299715         1.77915
          39.438         13802.4        -3628.25    -3.76834e-17         322.296        0.322841        0.217958         37157.6          169711        -41.1798       0.0292212         1.77952
          39.441         13800.1        -3626.91    -3.77297e-17         322.303        0.242672         0.20986         37152.7          169653        -40.9777       0.0241226         1.77988
          39.444         13797.8        -3623.17    -3.77776e-17          322.31        0.163383        0.201304         37123.2          169595        -40.7687       0.0296585         1.78024
          39.447         13795.4        -3616.97    -3.78296e-17         322.317       0.0850203        0.192291         37068.1          169536        -40.5527         0.03069         1.78059
           39.45         13792.8        -3608.43    -3.78818e-17         322.324      0.00762454        0.182826         36988.5          169476        -40.3301       0.0320499         1.78093
          39.453         13790.3        -3597.52    -3.79372e-17         322.332      -0.0687653        0.172915         36884.5          169416        -40.1009       0.0309817         1.78126
          39.456         13787.7        -3584.19    -3.79945e-17         322.339       -0.144109        0.162564         36755.2          169356        -39.8648       0.0284615         1.78159
          39.459         13785.1        -3568.56    -3.80544e-17         322.347       -0.218373        0.151783           36602          169296        -39.6223       0.0257888         1.78192
          39.462         13782.4        -3550.66    -3.81155e-17         322.354       -0.291529         0.14058           36425          169236        -39.3736       0.0229642         1.78228
          39.465         13779.7        -3530.37     -3.8179e-17         322.362       -0.363541        0.128966         36223.1          169177        -39.1183       0.0199548         1.78263
          39.468         13777.1        -3507.78    -3.82452e-17         322.371       -0.434379        0.116953         35997.1          169118        -38.8567       0.0167426         1.78298
          39.471         13774.3        -3482.96    -3.83128e-17         322.379       -0.504013        0.104553         35747.8          169059        -38.5894       0.0135905         1.78331
          39.474         13771.6        -3455.82    -3.83828e-17         322.387       -0.572404       0.0917792         35473.9          169000        -38.3159       0.0107095         1.78363
          39.477         13768.9        -3426.53    -3.84546e-17         322.396       -0.639524       0.0786459         35177.7          168943        -38.0372      0.00823436         1.78395
           39.48         13766.2        -3394.94    -3.85285e-17         322.405       -0.705335       0.0651683           34857          168886        -37.7528      0.00679414         1.78426
          39.483         13763.4        -3361.15    -3.86048e-17         322.413       -0.769802       0.0513622         34513.2          168830        -37.4631      0.00726806         1.78455
          39.486         13760.8        -3325.19    -3.86828e-17         322.422       -0.832893       0.0372442         34146.4          168777        -37.1685      0.00734071         1.78484
          39.489         13758.2        -3287.09    -3.87628e-17         322.431       -0.894578       0.0228319         33757.1          168723        -36.8692      0.00737651         1.78512
          39.492         13755.6         -3246.9    -3.88443e-17          322.44       -0.954827      0.00814321         33345.4          168671        -36.5653      0.00896022         1.78539
          39.495         13753.1        -3204.52    -3.89283e-17         322.449        -1.01361     -0.00680322         32910.4          168622        -36.2565       0.0113625         1.78566
          39.498         13750.6         -3160.1    -3.90136e-17         322.458        -1.07088      -0.0219882         32453.7          168573        -35.9436       0.0120481         1.78591
          39.501         13748.2        -3113.62    -3.91013e-17         322.468        -1.12662      -0.0373923           31975          168526        -35.6263       0.0101359         1.78615
          39.504         13745.9        -3065.12    -3.91905e-17         322.477         -1.1808      -0.0529962         31474.7          168482        -35.3051      0.00935893         1.78639
          39.507         13743.6        -3014.63    -3.92815e-17         322.486        -1.23339      -0.0687804         30953.3          168439        -34.9801      0.00408958         1.78661
           39.51         13741.4        -2962.14    -3.93744e-17         322.496        -1.28436      -0.0847255         30410.3          168397        -34.6513       0.0105219         1.78683
          39.513         13739.4        -2907.75    -3.94692e-17         322.505         -1.3337       -0.100813         29846.9          168358        -34.3192       0.0106267         1.78703
          39.516         13737.4        -2851.45    -3.95653e-17         322.515        -1.38139       -0.117023         29262.9          168322        -33.9838        0.008423         1.78723
          39.519         13735.6        -2793.29     -3.9663e-17         322.525         -1.4274       -0.133339           28659          168287        -33.6454      0.00591035         1.78742
          39.522         13733.8        -2733.26    -3.97626e-17         322.534        -1.47173       -0.149743         28034.8          168255        -33.3041      0.00407608          1.7876
          39.525         13732.2        -2671.38    -3.98643e-17         322.544        -1.51436       -0.166219         27390.6          168225          -32.96      0.00666294         1.78777
          39.528         13730.7        -2607.82    -3.99669e-17         322.554        -1.55528       -0.182751         26728.4          168198         -32.614      0.00801317         1.78793
          39.531         13729.3        -2542.48    -4.00712e-17         322.563        -1.59448       -0.199325         26046.9          168173        -32.2656      0.00727362         1.78809
          39.534           13728         -2475.5    -4.01765e-17         322.573        -1.63196       -0.215925         25347.6          168150        -31.9154      0.00779915         1.78823
          39.537         13726.9        -2406.89    -4.02835e-17         322.583         -1.6677       -0.232537         24630.7          168130        -31.5637      0.00907236         1.78836
           39.54         13725.9        -2336.62    -4.03922e-17         322.593        -1.70171       -0.249146         23895.7          168113        -31.2103       0.0103769         1.78849
          39.543         13725.1         -2264.8    -4.05018e-17         322.602        -1.73397       -0.265735         23143.8          168098        -30.8557       0.0108173          1.7886
          39.546         13724.4        -2191.44    -4.06128e-17         322.612        -1.76447       -0.282288           22375          168085           -30.5       0.0118219         1.78871
          39.549         13723.8        -2116.64    -4.07249e-17         322.622        -1.79323       -0.298788         21590.6          168075        -30.1436       0.0130728         1.78881
          39.552         13723.4        -2040.37    -4.08379e-17         322.631        -1.82022       -0.315216         20790.2          168067        -29.7866       0.0140611          1.7889
          39.555         13723.1        -1962.76    -4.09522e-17         322.641        -1.84545       -0.331554           19975          168062        -29.4294       0.0151202         1.78898
          39.558           13723        -1883.82    -4.10674e-17          322.65        -1.86891        -0.34778         19145.4          168059        -29.0722       0.0149559         1.78905
          39.561           13723        -1803.53     -4.1183e-17          322.66         -1.8906       -0.363874           18301          168058        -28.7148        0.014517         1.78911
          39.564         13723.1        -1722.14    -4.13002e-17         322.669        -1.91051       -0.379813         17444.4          168060        -28.3582       0.0136586         1.78916
          39.567         13723.4        -1639.43    -4.14169e-17         322.679        -1.92863       -0.395575         16573.5          168064        -28.0015       0.0124967         1.78921
           39.57         13723.8         -1555.7    -4.15354e-17         322.688        -1.94495       -0.411138         15691.5          168070        -27.6459       0.0114593         1.78924
          39.573         13724.4        -1470.92    -4.16531e-17         322.698        -1.95947       -0.426478         14797.9          168078        -27.2914       0.0106185         1.78927
          39.576           13725        -1385.08     -4.1772e-17         322.707        -1.97216       -0.441573         13892.6          168087        -26.9377       0.0100492         1.78928
          39.579         13725.9        -1298.26    -4.18912e-17         322.717        -1.98302       -0.456403         12976.8          168101        -26.5852      0.00978549         1.78929
          39.582         13726.7        -1210.63    -4.20109e-17         322.726        -1.99203        -0.47095         12051.8          168113        -26.2346      0.00978263         1.78929
          39.585         13727.8        -1122.08    -4.21298e-17         322.736        -1.99919       -0.485198         11117.1          168130        -25.8853      0.00994113         1.78928
          39.588         13728.9        -1032.79    -4.22495e-17         322.745        -2.00448       -0.499133         10174.2          168147        -25.5382        0.010161         1.78926
          39.591         13730.2        -942.717    -4.23682e-17         322.755        -2.00789       -0.512745         9222.78          168166        -25.1928      0.00992984         1.78924
          39.594         13731.5        -852.038    -4.24874e-17         322.764        -2.00942       -0.526027          8264.7          168185          -24.85      0.00944611          1.7892
          39.597         13732.9        -760.698    -4.26058e-17         322.774        -2.00905       -0.538972         7299.27          168207        -24.5094      0.00911701         1.78916
            39.6         13734.3        -668.846    -4.27241e-17         322.783        -2.00678       -0.551579         6328.31          168228        -24.1716      0.00895786          1.7891
          39.603         13735.9        -576.516    -4.28415e-17         322.793        -2.00261       -0.563849          5352.2          168253        -23.8366      0.00897504         1.78904
          39.606         13737.4        -483.736    -4.29582e-17         322.802        -1.99654       -0.575786         4371.17          168276        -23.5045      0.00916787         1.78898
          39.609         13739.1        -390.599    -4.30746e-17         322.812        -1.98856       -0.587395         3386.42          168301        -23.1756      0.00952591          1.7889
          39.612         13740.8        -297.143    -4.31899e-17         322.822        -1.97868       -0.598684         2398.22          168327          -22.85      0.00996029         1.78881
          39.615         13742.4        -203.417    -4.33041e-17         322.831        -1.96691       -0.609663         1407.05          168352        -22.5278      0.00978642         1.78872
          39.618         13744.1         -109.54    -4.34168e-17         322.841        -1.95325       -0.620342         414.418          168378        -22.2095      0.00975476         1.78862
          39.621         13745.8        -15.5056    -4.35289e-17         322.851        -1.93771       -0.630732        -579.949          168404         -21.895      0.00996424         1.78851
          39.624         13747.5         78.5514    -4.36397e-17          322.86         -1.9203       -0.640845        -1574.46          168430        -21.5848       0.0104683         1.78839
          39.627         13749.2         172.636    -4.37484e-17          322.87        -1.90104       -0.650692        -2569.24          168456        -21.2788       0.0112451         1.78827
           39.63         13750.8         266.706     -4.3856e-17          322.88        -1.87993       -0.660285        -3563.74          168482        -20.9771       0.0122254         1.78814
          39.633         13752.4         360.674     -4.3962e-17          322.89          -1.857       -0.669635        -4557.12          168507        -20.6801       0.0133369           1.788
          39.636         13753.9         454.496    -4.40661e-17           322.9        -1.83226       -0.678753        -5548.81          168532        -20.3879       0.0145263         1.78785
          39.639         13755.3         548.071    -4.41688e-17          322.91        -1.80573       -0.687648         -6537.7          168555        -20.1007       0.0151389          1.7877
          39.642         13756.7          641.46    -4.42695e-17          322.92        -1.77743       -0.696329        -7524.73          168579        -19.8184       0.0158841         1.78754
          39.645         13757.9         734.539    -4.43678e-17          322.93        -1.74738       -0.704803        -8508.31          168600        -19.5412       0.0168226         1.78737
          39.648         13759.2         827.223     -4.4465e-17         322.941         -1.7156       -0.713076        -9487.63          168622        -19.2697       0.0175552          1.7872
          39.651         13760.3         919.486    -4.45591e-17         322.951        -1.68212       -0.721155        -10462.3          168642        -19.0037       0.0181276         1.78701
          39.654         13761.2         1011.27    -4.46517e-17         322.962        -1.64696       -0.729041        -11431.9          168661        -18.7434       0.0186762         1.78683
          39.657           13762         1102.56    -4.47415e-17         322.972        -1.61014        -0.73674        -12396.2          168677        -18.4889       0.0185232         1.78663
           39.66         13762.7         1193.35    -4.48295e-17         322.983         -1.5717       -0.744254        -13355.1          168693        -18.2402       0.0181359         1.78643
          39.663         13763.3         1283.51    -4.49151e-17         322.994        -1.53166       -0.751585        -14307.3          168707        -17.9975       0.0178815         1.78622
          39.666         13763.7         1373.03    -4.49989e-17         323.005        -1.49006       -0.758735        -15252.9          168719         -17.761       0.0174574         1.78601
          39.669           13764         1461.88    -4.50796e-17         323.016        -1.44692       -0.765709        -16191.1          168731        -17.5307       0.0170954         1.78594
          39.672         13764.1         1549.98    -4.51578e-17         323.027        -1.40226       -0.772511        -17121.6          168739        -17.3069       0.0166348         1.78587
          39.675         13764.1         1637.34    -4.52345e-17         323.039        -1.35614       -0.779144        -18044.4          168748        -17.0895       0.0161672         1.78579
          39.678         13763.8         1723.94    -4.53082e-17          323.05        -1.30857       -0.785615        -18959.3          168753        -16.8784        0.015698          1.7857
          39.681         13763.5         1809.69    -4.53795e-17         323.062         -1.2596       -0.791929        -19865.4          168758        -16.6739        0.015138         1.78561
          39.684           13763         1894.59    -4.54483e-17         323.073        -1.20925       -0.798094        -20762.5          168761        -16.4761        0.014625         1.78552
          39.687         13762.2         1978.58    -4.55145e-17         323.085        -1.15756       -0.804118        -21650.2          168760        -16.2851       0.0140398         1.78541
           39.69         13761.2         2061.59    -4.55791e-17         323.097        -1.10457       -0.810009        -22527.8          168759         -16.101       0.0134192         1.78531
          39.693         13760.2         2143.69    -4.56397e-17         323.109        -1.05033       -0.815777        -23396.1          168756        -15.9236       0.0130032         1.78519
          39.696         13759.1         2224.74    -4.56988e-17         323.121       -0.994852        -0.82143        -24253.3          168752        -15.7534      0.00989745         1.78507
          39.699         13757.6          2304.8    -4.57551e-17         323.134       -0.938193       -0.826978        -25100.6          168745        -15.5898      0.00341711         1.78495
          39.702           13756         2383.82    -4.58088e-17         323.146       -0.880386       -0.832429        -25937.1          168737        -15.4332      0.00932736         1.78482
          39.705         13754.4         2461.78    -4.58606e-17         323.159       -0.821471       -0.837793        -26762.8          168728        -15.2835      0.00998762         1.78468
          39.708         13752.5         2538.68    -4.59087e-17         323.171       -0.761485       -0.843078        -27577.8          168716        -15.1407      0.00793902         1.78454
          39.711         13750.5         2614.24    -4.59566e-17         323.184       -0.700469       -0.848292        -28379.1          168704        -15.0059      0.00459426         1.78439
          39.714         13748.4         2688.86    -4.60001e-17         323.197       -0.638467       -0.853444          -29171          168690        -14.8771      0.00985271         1.78424
          39.717           13746         2762.18    -4.60411e-17          323.21       -0.575519        -0.85854        -29949.4          168674         -14.756       0.0141049         1.78409
           39.72         13743.7         2834.32    -4.60822e-17         323.223       -0.511658       -0.863587          -30716          168659        -14.6417       0.0174275         1.78393
          39.723         13741.2         2905.31    -4.61177e-17         323.236       -0.446928       -0.868591          -31471          168641        -14.5344       0.0186741         1.78376
          39.726         13738.5         2975.07    -4.61523e-17         323.249       -0.381367       -0.873557        -32213.4          168622        -14.4339       0.0183025         1.78359
          39.729         13735.9         3043.33    -4.61853e-17         323.262       -0.315015       -0.878487        -32940.5          168603        -14.3415       0.0178441         1.78342
          39.732         13733.1         3110.51    -4.62153e-17         323.275       -0.247916       -0.883386        -33656.8          168583        -14.2552       0.0173024         1.78324
          39.735         13730.2         3176.36     -4.6243e-17         323.289       -0.180103       -0.888256        -34359.6          168561         -14.176       0.0166668         1.78306
          39.738         13727.4         3240.84     -4.6269e-17         323.302       -0.111626         -0.8931        -35048.5          168542        -14.1039         0.01596         1.78288
          39.741         13724.3         3304.03    -4.62915e-17         323.316      -0.0425241       -0.897918        -35724.1          168519        -14.0384       0.0151668         1.78269
          39.744         13721.3         3365.86     -4.6313e-17         323.329       0.0271612       -0.902712        -36386.3          168498        -13.9796       0.0142802          1.7825
          39.747         13718.4         3426.29    -4.63326e-17         323.343       0.0973879        -0.90748        -37033.9          168476        -13.9277       0.0132107          1.7823
           39.75         13715.4         3485.39    -4.63491e-17         323.357        0.168121       -0.912222        -37668.4          168454        -13.8821       0.0119436          1.7821
          39.753         13712.3         3543.03    -4.63647e-17         323.371        0.239313       -0.916937        -38287.8          168432        -13.8434       0.0082924          1.7819
          39.756         13709.3          3599.3    -4.63773e-17         323.385         0.31093       -0.921623        -38893.4          168410        -13.8109      0.00698775          1.7817
          39.759         13706.3         3654.07    -4.63885e-17         323.399        0.382931       -0.926279        -39483.5          168389        -13.7853       0.0129581         1.78149
          39.762         13703.4         3707.52    -4.63974e-17         323.413        0.455285       -0.930904        -40060.5          168368        -13.7655       0.0171297         1.78128
          39.765         13700.5         3759.36    -4.64049e-17         323.427         0.52795       -0.935496        -40620.7          168349        -13.7529       0.0205115         1.78107
          39.768         13697.6         3809.86    -4.64099e-17         323.441        0.600897       -0.940055        -41167.5          168328         -13.746       0.0234384         1.78085
          39.771         13694.8         3858.75    -4.64141e-17         323.455        0.674086       -0.944579        -41697.3          168309         -13.746       0.0260605         1.78075
          39.774         13692.1         3906.33     -4.6415e-17         323.469        0.747497       -0.949068        -42214.3          168291        -13.7514       0.0284288         1.78111
          39.777         13689.4         3952.26    -4.64151e-17         323.483        0.821094        -0.95352        -42713.8          168273        -13.7635       0.0306225         1.78147
           39.78         13686.8         3996.71    -4.64144e-17         323.496         0.89485       -0.957938        -43198.3          168256        -13.7814       0.0326842         1.78183
          39.783         13684.2         4039.66    -4.64096e-17          323.51        0.968744        -0.96232        -43667.2          168239        -13.8051        0.025876         1.78219
          39.786         13681.9         4081.07    -4.64041e-17         323.524         1.04274       -0.966669        -44120.4          168224        -13.8346       0.0229967         1.78253
          39.789         13679.5         4120.88    -4.63971e-17         323.538         1.11683       -0.970986        -44556.7          168209        -13.8701         0.03197         1.78288
          39.792         13677.2         4159.15    -4.63881e-17         323.552         1.19097       -0.975272          -44977          168195        -13.9111       0.0375982         1.78321
          39.795         13675.1         4195.84    -4.63778e-17         323.566         1.26515        -0.97953        -45380.7          168182        -13.9577       0.0344565         1.78353
          39.798           13673         4230.92     -4.6365e-17         323.579         1.33934       -0.983764        -45767.9          168168        -14.0098       0.0310839         1.78384
          39.801           13671         4264.39     -4.6351e-17         323.593          1.4135       -0.987976          -46138          168155        -14.0674       0.0274524         1.78413
          39.804         13669.2         4296.34     -4.6335e-17         323.606         1.48762       -0.992169        -46492.3          168145        -14.1299       0.0236049          1.7844
          39.807         13667.4         4326.51    -4.63183e-17          323.62         1.56166       -0.996348        -46827.4          168134        -14.1984       0.0199571         1.78464
           39.81         13665.6          4355.1    -4.62989e-17         323.633          1.6356        -1.00052        -47146.1          168122        -14.2717       0.0182106         1.78486
          39.813           13664         4382.04    -4.62772e-17         323.646          1.7094        -1.00468        -47447.3          168112        -14.3503       0.0200592         1.78504
          39.816         13662.4         4407.27    -4.62544e-17         323.659         1.78304        -1.00884        -47730.3          168102        -14.4341       0.0236309         1.78518
          39.819         13660.9         4430.86    -4.62303e-17         323.672         1.85649          -1.013        -47995.8          168092        -14.5228       0.0273208         1.78528
          39.822         13659.5         4452.75    -4.62036e-17         323.685         1.92973        -1.01717        -48243.1          168082        -14.6165       0.0143316         1.78533
          39.825         13658.1         4472.98    -4.61754e-17         323.697         2.00271        -1.02134        -48472.8          168072        -14.7151        0.033919         1.78533
          39.828         13656.7          4491.4    -4.61453e-17          323.71         2.07542        -1.02553        -48682.8          168062        -14.8192        0.036829         1.78528
          39.831         13655.4         4508.07    -4.61138e-17         323.722         2.14782        -1.02973          -48874          168051        -14.9284       0.0395274          1.7852
          39.834         13654.1            4523    -4.60792e-17         323.735         2.21991        -1.03396        -49046.4          168040        -15.0428       0.0420462          1.7851
          39.837         13652.8         4536.15    -4.60436e-17         323.747         2.29165         -1.0382        -49199.4          168028        -15.1624       0.0444111         1.78498
           39.84         13651.6         4547.53    -4.60061e-17          323.76         2.36304        -1.04247        -49333.1          168017        -15.2873       0.0436063         1.78487
          39.843         13650.2         4557.18    -4.59658e-17         323.772         2.43404        -1.04676        -49448.1          168003         -15.417       0.0425917         1.78477
          39.846           13649         4564.99    -4.59248e-17         323.784         2.50464        -1.05107        -49542.8          167989        -15.5519        0.041671          1.7847
          39.849         13647.6         4571.02    -4.58803e-17         323.796         2.57482        -1.05541          -49618          167974        -15.6916       0.0408557         1.78465
          39.852         13646.2         4575.05    -4.58345e-17         323.808         2.64454        -1.05978        -49671.2          167957        -15.8367       0.0401568         1.78463
          39.855         13644.8         4577.36    -4.57862e-17          323.82         2.71379        -1.06417        -49705.4          167940        -15.9859       0.0392033         1.78465
          39.858         13643.3         4577.83    -4.57357e-17         323.831         2.78255        -1.06859        -49719.2          167921        -16.1396         0.03773          1.7847
          39.861         13641.7         4576.36    -4.56837e-17         323.843         2.85079        -1.07304        -49711.4          167900        -16.2981       0.0365935         1.78482
          39.864         13640.1         4573.07    -4.56293e-17         323.853         2.91848        -1.07752        -49683.1          167878        -16.4606       0.0345448         1.78507
          39.867         13638.4         4567.92    -4.55722e-17         323.864          2.9856        -1.08203        -49634.2          167854        -16.6274       0.0321508         1.78531
           39.87         13636.5         4560.82    -4.55138e-17         323.874         3.05211        -1.08656        -49563.4          167827        -16.7987       0.0303527         1.78556
          39.873         13634.5         4551.82     -4.5452e-17         323.885         3.11799        -1.09113        -49471.1          167798        -16.9743       0.0280757         1.78579
          39.876         13632.4         4540.87     -4.5389e-17         323.894          3.1832        -1.09573        -49356.8          167768        -17.1544       0.0256618         1.78602
          39.879         13630.2         4528.08    -4.53234e-17         323.904         3.24773        -1.10036        -49221.5          167735        -17.3385       0.0230783         1.78624
          39.882         13627.9         4513.34    -4.52555e-17         323.913         3.31153        -1.10503        -49064.2          167700        -17.5269       0.0202874         1.78645
          39.885         13625.4         4496.65    -4.51862e-17         323.922         3.37457        -1.10973        -48884.6          167663        -17.7197       0.0172735         1.78666
          39.888         13622.7         4478.03    -4.51136e-17         323.931         3.43682        -1.11448          -48683          167622        -17.9166       0.0142207         1.78685
          39.891         13619.8         4457.41    -4.50391e-17          323.94         3.49825        -1.11926        -48458.3          167579         -18.118       0.0123789         1.78705
          39.894         13616.8         4434.95    -4.49628e-17         323.948         3.55881        -1.12409        -48212.5          167534         -18.323       0.0137169         1.78723
          39.897         13613.7         4410.49    -4.48839e-17         323.956         3.61849        -1.12897        -47943.6          167486        -18.5325       0.0165721          1.7874
            39.9         13610.3         4384.04     -4.4803e-17         323.964         3.67723         -1.1339        -47651.6          167435        -18.7461       0.0194277         1.78757
          39.903         13606.8         4355.68    -4.47195e-17         323.972         3.73501        -1.13888        -47337.5          167382        -18.9636       0.0220299         1.78773
          39.906         13603.1         4325.37    -4.46353e-17         323.979         3.79181        -1.14391        -47000.6          167326        -19.1852       0.0243888         1.78789
          39.909         13599.2         4293.13    -4.45473e-17         323.986         3.84757        -1.14901        -46641.2          167267        -19.4107       0.0265452         1.78803
          39.912         13595.2         4258.91     -4.4458e-17         323.993         3.90229        -1.15417        -46258.6          167206        -19.6403       0.0285359         1.78817
          39.915           13591         4222.77    -4.43664e-17         323.999         3.95592         -1.1594        -45853.3          167143        -19.8739       0.0303897          1.7883
          39.918         13586.6         4184.65    -4.42732e-17         324.006         4.00845        -1.16469        -45424.7          167077        -20.1116       0.0299395         1.78843
          39.921           13582         4144.62    -4.41777e-17         324.012         4.05983        -1.17006        -44973.4          167008        -20.3531        0.031275         1.78854
          39.924         13577.3         4102.64    -4.40802e-17         324.018         4.11004         -1.1755        -44499.1          166938        -20.5986       0.0353302         1.78865
          39.927         13572.5         4058.74    -4.39811e-17         324.024         4.15906        -1.18102        -44001.9          166865        -20.8478       0.0368171         1.78875
           39.93         13567.4         4012.93    -4.38799e-17          324.03         4.20684        -1.18661          -43482          166789        -21.1007       0.0382409         1.78885
          39.933         13562.2         3965.24     -4.3777e-17         324.035         4.25338        -1.19228        -42939.4          166712        -21.3571       0.0381449         1.78893
          39.936           13557          3915.6    -4.36729e-17          324.04         4.29863        -1.19803        -42373.3          166633        -21.6172        0.031673         1.78901
          39.939         13551.5          3864.1    -4.35671e-17         324.045         4.34256        -1.20386          -41785          166552        -21.8807       0.0238372         1.78908
          39.942         13545.9         3810.76    -4.34588e-17          324.05         4.38515        -1.20977        -41174.2          166469        -22.1476       0.0159654         1.78914
          39.945         13540.2         3755.59    -4.33501e-17         324.055         4.42636        -1.21575        -40541.3          166385        -22.4175       0.0218483          1.7892
          39.948         13534.5         3698.52    -4.32389e-17         324.059         4.46616        -1.22181        -39885.2          166299        -22.6909       0.0299449         1.78925
          39.951         13528.6         3639.64    -4.31271e-17         324.063         4.50452        -1.22793          -39207          166213        -22.9673       0.0365488         1.78929
          39.954         13522.6         3578.96    -4.30136e-17         324.067         4.54141        -1.23413        -38506.6          166124        -23.2466       0.0421586         1.78932
          39.957         13516.7         3516.36    -4.28986e-17          324.07         4.57679        -1.24039        -37782.8          166036        -23.5294       0.0406512         1.78935
           39.96         13510.6         3452.26    -4.27829e-17         324.073         4.61063         -1.2467        -37040.3          165945        -23.8136       0.0387452         1.78937
          39.963         13504.5         3386.09    -4.26654e-17         324.076         4.64292        -1.25307        -36272.3          165855         -24.102       0.0367707         1.78938
          39.966         13498.4          3318.4    -4.25474e-17         324.079         4.67362        -1.25948        -35485.3          165763         -24.392       0.0347232         1.78938
          39.969         13492.3         3248.89    -4.24281e-17         324.081         4.70271        -1.26593        -34675.6          165673        -24.6849       0.0326018         1.78938
          39.972         13486.2         3177.73    -4.23076e-17         324.084         4.73016         -1.2724        -33845.2          165582          -24.98       0.0304132         1.78937
          39.975           13480         3104.81    -4.21865e-17         324.085         4.75593         -1.2789        -32992.9          165490        -25.2777       0.0281826         1.78936
          39.978           13474         3030.28     -4.2065e-17         324.087         4.78002        -1.28541        -32120.2          165400        -25.5773       0.0259748         1.78933
          39.981         13467.9         2954.07    -4.19424e-17         324.088         4.80239        -1.29192        -31226.2          165309        -25.8792       0.0239383          1.7893
          39.984         13461.9         2876.27    -4.18191e-17         324.089         4.82301        -1.29842        -30312.1          165219        -26.1831       0.0223644         1.78926
          39.987           13456         2796.92    -4.16956e-17          324.09         4.84187        -1.30489        -29378.2          165130        -26.4887       0.0216688         1.78922
           39.99         13450.1         2715.98    -4.15711e-17         324.091         4.85895        -1.31133        -28423.8          165042        -26.7962       0.0221178         1.78917
          39.993         13444.4         2633.61    -4.14472e-17         324.091         4.87422        -1.31772        -27451.2          164956        -27.1049        0.023535         1.78911
          39.996         13438.8         2549.59    -4.13219e-17         324.091         4.88766        -1.32405        -26457.5          164870        -27.4159       0.0255034         1.78905
          39.999         13433.3         2464.13    -4.11967e-17         324.091         4.89925         -1.3303        -25445.1          164787        -27.7281       0.0276949         1.78897
          40.002         13427.9         2377.17    -4.10712e-17         324.091         4.90897        -1.33646        -24413.3          164706        -28.0419       0.0299331          1.7889
          40.005         13422.6         2289.06    -4.09462e-17          324.09          4.9168        -1.34251        -23366.2          164625        -28.3557        0.032139         1.78881
          40.008         13417.6         2199.31    -4.08201e-17         324.089         4.92275        -1.34845          -22298          164549        -28.6719       0.0342815         1.78872
          40.011         13412.7         2108.33    -4.06946e-17         324.088         4.92678        -1.35424        -21213.5          164474        -28.9885       0.0363503         1.78863
          40.014           13408         2016.02    -4.05693e-17         324.086         4.92887        -1.35988        -20111.6          164402        -29.3061        0.038345         1.78852
          40.017         13403.5         1922.37    -4.04438e-17         324.085         4.92902        -1.36535        -18992.1          164333        -29.6246       0.0401873         1.78841
           40.02         13399.2         1827.51    -4.03192e-17         324.083          4.9272        -1.37064        -17856.3          164267        -29.9437       0.0329886          1.7883
          40.023         13395.1         1731.41    -4.01936e-17         324.081          4.9234        -1.37572        -16704.3          164203        -30.2633       0.0235271         1.78818
          40.026         13391.3         1634.22    -4.00698e-17         324.079         4.91761        -1.38058        -15537.4          164144         -30.583       0.0112326         1.78805
          40.029         13387.8         1535.94    -3.99459e-17         324.076         4.90982        -1.38521        -14355.9          164088        -30.9028       0.0213746         1.78792
          40.032         13384.5         1436.53    -3.98227e-17         324.073         4.90002        -1.38959        -13159.3          164036        -31.2229       0.0317569         1.78779
          40.035         13381.4         1336.06    -3.96996e-17          324.07         4.88819         -1.3937        -11948.4          163987        -31.5431       0.0357949         1.78765
          40.038         13378.6          1234.6    -3.95777e-17         324.067         4.87431        -1.39752        -10723.9          163942        -31.8631       0.0351768          1.7875
          40.041         13376.2         1132.24    -3.94567e-17         324.064         4.85839        -1.40104        -9487.03          163902        -32.1826       0.0353098         1.78735
          40.044           13374         1028.93    -3.93365e-17          324.06          4.8404        -1.40425        -8237.26          163866        -32.5018       0.0361679         1.78719
          40.047           13372         924.814     -3.9217e-17         324.056         4.82034        -1.40713        -6976.33          163833        -32.8202       0.0352944         1.78703
           40.05         13370.4         819.915    -3.90987e-17         324.053         4.79821        -1.40966        -5704.36          163806        -33.1378       0.0344827         1.78687
          40.053         13369.2          714.28     -3.8982e-17         324.048         4.77399        -1.41183        -4422.06          163783        -33.4545        0.020231          1.7867
          40.056         13368.2          607.88     -3.8866e-17         324.044         4.74767        -1.41362        -3129.01          163765        -33.7705        0.035472         1.78653
          40.059         13367.6         500.844     -3.8752e-17          324.04         4.71925        -1.41503        -1826.91          163752        -34.0853       0.0370744         1.78636
          40.062         13367.3         393.259    -3.86387e-17         324.035         4.68872        -1.41603         -516.78          163744        -34.3985        0.039119         1.78618
          40.065         13367.4         285.162    -3.85273e-17          324.03         4.65608        -1.41662         800.991          163740        -34.7102       0.0414074         1.78599
          40.068         13367.7         176.619    -3.84177e-17         324.025         4.62134        -1.41679         2125.48          163741        -35.0201       0.0432923          1.7858
          40.071         13368.5         67.6492    -3.83103e-17          324.02         4.58448        -1.41651         3456.47          163748        -35.3283       0.0413124         1.78561
          40.074         13369.6        -41.6634    -3.82042e-17         324.015          4.5455        -1.41578         4792.91          163761        -35.6344       0.0392918         1.78541
