y	y+	Umean	dUmean/dy	Wmean	Pmean	dissip	produc	R_uu	R_vv	R_ww	R_uv	R_uw	R_vw	k
0.635037432	1266.744968	23.41703879	4.938540805	-0.000538968	-0.631128522	0.001108653	0.000900084	1.627180512	0.631128522	0.77110106	-0.36357047	-0.004853033	-0.000752626	1.514705046
0.638883865	1274.417665	23.43595735	4.898336422	-0.000368705	-0.62751187	0.001096087	0.000883448	1.613436673	0.62751187	0.765185545	-0.359779732	-0.004871537	-0.000736686	1.503067044
0.642736453	1282.102639	23.45475027	4.857585314	-0.000196499	-0.623913575	0.001083724	0.000866874	1.599748888	0.623913575	0.759281604	-0.355992187	-0.004887383	-0.000719757	1.491472034
0.646595129	1289.799758	23.47341514	4.816715313	-2.4207E-05	-0.620332318	0.00107148	0.000850431	1.586107838	0.620332318	0.753388086	-0.352202738	-0.004898779	-0.000704108	1.479914121
0.650459828	1297.508891	23.49195246	4.77664567	0.000145472	-0.616766846	0.0010593	0.000834254	1.572501939	0.616766846	0.747500135	-0.34840122	-0.004896154	-0.000691906	1.46838446
0.654330484	1305.229907	23.51036582	4.737916718	0.000310518	-0.61321662	0.001047283	0.000818412	1.558911158	0.61321662	0.741619823	-0.344579802	-0.004877461	-0.000686758	1.4568738
0.658207031	1312.962674	23.52865895	4.699947228	0.000471229	-0.609682745	0.001035497	0.000802792	1.545313735	0.609682745	0.735753779	-0.340735521	-0.004855476	-0.000685484	1.44537513
0.662089403	1320.707061	23.54683118	4.661220293	0.000629905	-0.606167385	0.0010239	0.000787147	1.531712834	0.606167385	0.729909744	-0.3368738	-0.004841573	-0.00068248	1.433894982
0.665977534	1328.462935	23.56487672	4.620928067	0.000787477	-0.602672263	0.00101239	0.000771363	1.518140514	0.602672263	0.724095367	-0.332999624	-0.00483675	-0.000677245	1.422454072
0.669871358	1336.230164	23.5827899	4.579917332	0.000943914	-0.599198137	0.001000961	0.000755593	1.504614538	0.599198137	0.718315855	-0.329113628	-0.004840079	-0.000669147	1.411064265
0.673770807	1344.008616	23.60057021	4.539640537	0.001101002	-0.595745346	0.000989554	0.000740077	1.491134618	0.595745346	0.712568812	-0.325217287	-0.004857506	-0.000659299	1.399724388
0.677675817	1351.798158	23.61821886	4.499038416	0.001261265	-0.592314221	0.000978319	0.00072465	1.477699727	0.592314221	0.70684665	-0.321314427	-0.00488746	-0.000649965	1.388430299
0.681586319	1359.598658	23.6357286	4.455690746	0.001425974	-0.588905147	0.000967286	0.000708947	1.464330403	0.588905147	0.701150066	-0.317412202	-0.00490972	-0.000643918	1.377192808
0.685502248	1367.409982	23.65308793	4.410113779	0.001596138	-0.585518614	0.000956417	0.000693074	1.451053292	0.585518614	0.695482774	-0.313514078	-0.004912544	-0.000642589	1.36602734
0.689423537	1375.231998	23.6702903	4.363595255	0.001772758	-0.582155641	0.000945768	0.000677232	1.437871332	0.582155641	0.689847122	-0.309615181	-0.004892483	-0.000647119	1.354937047
0.693350119	1383.064572	23.68733192	4.316516893	0.001956047	-0.578817616	0.000935304	0.000661478	1.424775206	0.578817616	0.684237981	-0.305712505	-0.004852809	-0.000658735	1.343915402
0.697281927	1390.907571	23.7042116	4.269884924	0.002146617	-0.575506247	0.000925037	0.000645965	1.41174951	0.575506247	0.678655757	-0.301803941	-0.004809616	-0.000674335	1.332955757
0.701218893	1398.76086	23.72093232	4.224558171	0.002344123	-0.572223228	0.000914857	0.000630817	1.398781727	0.572223228	0.673105173	-0.297887633	-0.004768081	-0.000689224	1.322055064
0.705160952	1406.624307	23.73749807	4.180163063	0.002546657	-0.568969181	0.000904744	0.000615971	1.385855966	0.568969181	0.667585204	-0.293962978	-0.004733129	-0.000699491	1.311205175
0.709108036	1414.497777	23.75391079	4.136306886	0.00275231	-0.565743142	0.00089479	0.000601358	1.372959567	0.565743142	0.662096891	-0.290027931	-0.004715233	-0.000701446	1.3003998
0.713060077	1422.381136	23.77017124	4.092521808	0.002960503	-0.562543759	0.000884993	0.000586902	1.360089877	0.562543759	0.656645365	-0.286081952	-0.004714894	-0.000696686	1.289639501
0.717017008	1430.27425	23.7862777	4.048356632	0.003172859	-0.559370493	0.000875359	0.000572548	1.347253198	0.559370493	0.651240436	-0.282127548	-0.00472678	-0.000688372	1.278932064
0.720978762	1438.176984	23.80222955	4.004725667	0.003391222	-0.556223904	0.00086583	0.00055843	1.334456972	0.556223904	0.645889334	-0.278166442	-0.004750018	-0.000679209	1.268285105
0.724945271	1446.089203	23.81802844	3.96130995	0.003616161	-0.553105731	0.000856437	0.000544503	1.321713275	0.553105731	0.640592932	-0.274200413	-0.004779767	-0.000672334	1.257705969
0.728916467	1454.010772	23.83367124	3.916500073	0.003847388	-0.550018316	0.000847164	0.000530552	1.309045876	0.550018316	0.63536193	-0.270231842	-0.004806546	-0.000669127	1.247213061
0.732892284	1461.941558	23.84914974	3.869451769	0.00408385	-0.546963522	0.00083798	0.000516484	1.296476254	0.546963522	0.630193379	-0.266265336	-0.004818425	-0.00066926	1.236816577
0.736872652	1469.881423	23.86445513	3.820891064	0.004323111	-0.543941699	0.000828955	0.000502422	1.283992296	0.543941699	0.625086917	-0.262306125	-0.004810016	-0.000671048	1.226510456
0.740857505	1477.830234	23.87958375	3.772196978	0.00456261	-0.540951718	0.000820099	0.000488548	1.271564318	0.540951718	0.620056949	-0.258351281	-0.004780448	-0.000670479	1.216286492
0.744846775	1485.787855	23.89453477	3.723358657	0.004800815	-0.537992016	0.000811388	0.000474845	1.259191101	0.537992016	0.615102306	-0.254394712	-0.004726238	-0.00066517	1.206142711
0.748840392	1493.754149	23.90930616	3.674085528	0.005036182	-0.535061918	0.000802773	0.000461271	1.246885522	0.535061918	0.610205942	-0.250434549	-0.004660292	-0.000656897	1.196076691
0.75283829	1501.728982	23.92389609	3.624810812	0.005268204	-0.532162197	0.000794246	0.000447886	1.234655565	0.532162197	0.605344421	-0.246470474	-0.004603923	-0.000648422	1.186081091
0.756840401	1509.712217	23.93830626	3.576757294	0.005497773	-0.529294393	0.000785915	0.000434837	1.222483733	0.529294393	0.600506162	-0.242501108	-0.004560951	-0.000641869	1.176142144
0.760846655	1517.703719	23.95254119	3.529582693	0.005725712	-0.526459635	0.000777807	0.000422067	1.210348495	0.526459635	0.595701025	-0.238522302	-0.004526951	-0.000638161	1.166254578
0.764856985	1525.70335	23.96660009	3.481533304	0.005951489	-0.523658139	0.000769789	0.000409361	1.19826915	0.523658139	0.590939079	-0.234531998	-0.004502165	-0.00063568	1.156433184
0.768871323	1533.710975	23.98047717	3.431980183	0.006173353	-0.520889587	0.000761893	0.000396653	1.186275653	0.520889587	0.586218006	-0.230531536	-0.004491165	-0.000631488	1.146691623
0.772889599	1541.726458	23.99416623	3.381364	0.006390287	-0.518153641	0.000754102	0.000384013	1.174385273	0.518153641	0.581552945	-0.226524658	-0.004489019	-0.000626415	1.137045929
0.776911746	1549.749661	24.00766533	3.331186647	0.006602034	-0.515450771	0.000746413	0.000371619	1.162612418	0.515450771	0.576969293	-0.222514931	-0.004489943	-0.000620977	1.127516241
0.780937695	1557.780449	24.02097642	3.281438336	0.006807433	-0.512782711	0.000738831	0.000359468	1.150971759	0.512782711	0.572472881	-0.218504174	-0.00449356	-0.000613144	1.118113676
0.784967377	1565.818683	24.03409898	3.231494527	0.007005194	-0.510151686	0.000731402	0.000347494	1.139466683	0.510151686	0.568059104	-0.214493169	-0.004499562	-0.000604737	1.108838737
0.789000724	1573.864227	24.04703108	3.18086363	0.007194895	-0.507559275	0.00072416	0.000335645	1.128090693	0.507559275	0.563726045	-0.210480485	-0.004500042	-0.000599817	1.099688007
0.793037667	1581.916945	24.05976693	3.128556332	0.007376442	-0.505005939	0.000717115	0.000323826	1.116857915	0.505005939	0.559471148	-0.206467418	-0.004494631	-0.000597678	1.090667501
0.797078137	1589.976698	24.07230125	3.075920973	0.007550105	-0.502492075	0.000710173	0.000312187	1.10578885	0.502492075	0.555299736	-0.202455008	-0.004496935	-0.000594313	1.08179033
0.801122065	1598.04335	24.08463352	3.023026619	0.007716439	-0.500018904	0.000703354	0.000300732	1.094862737	0.500018904	0.551213234	-0.198439275	-0.00451147	-0.000591251	1.073047438
0.805169383	1606.116762	24.09675905	2.968674419	0.007876239	-0.497588107	0.000696667	0.000289345	1.084049899	0.497588107	0.547214275	-0.194421499	-0.004532498	-0.000590514	1.064426141
0.809220021	1614.196798	24.10867327	2.914008924	0.008030221	-0.49520132	0.000690089	0.00027814	1.073334654	0.49520132	0.543305243	-0.19040129	-0.004555401	-0.000591385	1.055920609
0.81327391	1622.28332	24.12037538	2.859161423	0.008178622	-0.492859818	0.000683682	0.000267129	1.062708635	0.492859818	0.539472765	-0.18637541	-0.004583779	-0.000591502	1.047520609
0.817330982	1630.376189	24.13186259	2.803497302	0.008320764	-0.490564228	0.000677393	0.000256259	1.052185476	0.490564228	0.535703909	-0.1823439	-0.004618373	-0.000589847	1.039226807
0.821391166	1638.475269	24.14313	2.74637422	0.008455162	-0.488314616	0.000671227	0.000245483	1.041790222	0.488314616	0.531984584	-0.1783097	-0.004656705	-0.000588018	1.031044711
0.825454395	1646.58042	24.15416989	2.68746416	0.008581764	-0.486111085	0.000665245	0.000234787	1.031547848	0.486111085	0.528303998	-0.174276199	-0.004697086	-0.000586604	1.022981465
0.829520598	1654.691505	24.16497681	2.628095077	0.008702982	-0.483954106	0.000659441	0.000224291	1.021473403	0.483954106	0.524679638	-0.170243369	-0.004743144	-0.000582173	1.015053573
0.833589707	1662.808385	24.17555184	2.569903828	0.008822093	-0.48184439	0.000653737	0.000214121	1.011563255	0.48184439	0.521140379	-0.166204539	-0.004799738	-0.000573518	1.007274012
0.837661651	1670.930922	24.18590021	2.512999541	0.00894148	-0.479782553	0.000648193	0.000204275	1.00180029	0.479782553	0.51769238	-0.162152666	-0.004860569	-0.000565685	0.999637612
0.841736363	1679.058979	24.19602496	2.456604621	0.009063752	-0.477769088	0.000642794	0.00019469	0.992189342	0.477769088	0.514332062	-0.158089835	-0.004922147	-0.000559649	0.992145246
0.845813771	1687.192415	24.20592631	2.399927254	0.009191852	-0.475804751	0.000637486	0.000185308	0.982740313	0.475804751	0.51106033	-0.154021961	-0.004981779	-0.000551152	0.984802697
0.849893807	1695.331093	24.21560014	2.341862161	0.009328023	-0.473891207	0.000632321	0.000176053	0.973454805	0.473891207	0.507869394	-0.149953706	-0.005030152	-0.000536459	0.977607703
0.853976402	1703.474875	24.22504085	2.282961511	0.009473409	-0.472030864	0.000627369	0.000166971	0.964335479	0.472030864	0.504745742	-0.145884651	-0.005062951	-0.000517817	0.970556043
0.858061485	1711.62362	24.2342461	2.22373235	0.009627681	-0.470225547	0.000622574	0.000158102	0.955398017	0.470225547	0.501679911	-0.141814877	-0.005082303	-0.000497616	0.963651738
0.862148987	1719.77719	24.24321434	2.164453228	0.009790626	-0.468475615	0.000617912	0.000149469	0.946662488	0.468475615	0.498668955	-0.137744501	-0.005095301	-0.000475626	0.956903529
0.866238838	1727.935447	24.2519455	2.105136122	0.009961469	-0.466780284	0.000613398	0.000141068	0.938126375	0.466780284	0.495719283	-0.133669039	-0.005108494	-0.000452571	0.950312971
0.870330968	1736.098251	24.26043764	2.045304218	0.010137986	-0.465138787	0.00060903	0.000132864	0.929774597	0.465138787	0.49284011	-0.129583715	-0.005126471	-0.000431948	0.943876747
0.874425309	1744.265463	24.2686896	1.98570204	0.010318238	-0.463550734	0.000604829	0.000124903	0.921597953	0.463550734	0.490032386	-0.12548488	-0.005146648	-0.000415155	0.937590537
0.87852179	1752.436944	24.27670256	1.926398666	0.010500953	-0.46201562	0.000600766	0.000117195	0.9136068	0.46201562	0.487291385	-0.121374398	-0.005161406	-0.00039936	0.931456902
0.882620341	1760.612555	24.28447562	1.866541031	0.010684032	-0.460532464	0.000596821	0.000109695	0.905816164	0.460532464	0.484622689	-0.117256624	-0.005161276	-0.000383116	0.925485658
0.886720892	1768.792156	24.29200531	1.805874808	0.010864624	-0.459100124	0.000592972	0.000102394	0.898235867	0.459100124	0.482032384	-0.113134735	-0.005135029	-0.000366924	0.919684188
0.890823374	1776.975608	24.29928865	1.744821383	0.01103952	-0.457717642	0.000589275	9.53215E-05	0.890867063	0.457717642	0.479525209	-0.109010301	-0.005084466	-0.000352099	0.914054957
0.894927717	1785.162772	24.30632518	1.684099156	0.011205921	-0.456384461	0.000585724	8.85198E-05	0.883719323	0.456384461	0.477108339	-0.104884436	-0.005023907	-0.00033873	0.908606061
0.89903385	1793.353508	24.31311598	1.623433449	0.011363167	-0.455100747	0.000582294	8.1978E-05	0.876803573	0.455100747	0.474786073	-0.10075945	-0.004963139	-0.000324357	0.903345197
0.903141704	1801.547676	24.31965806	1.561415959	0.011512694	-0.453867323	0.000578992	7.56257E-05	0.870127814	0.453867323	0.472551759	-0.096636264	-0.004906906	-0.000307936	0.898273448
0.907251209	1809.745136	24.32594422	1.497694376	0.011655982	-0.452685286	0.000575829	6.94502E-05	0.863697525	0.452685286	0.470393842	-0.09251613	-0.004857104	-0.000293067	0.893388327
0.911362294	1817.94575	24.33196912	1.433376676	0.011793931	-0.451555626	0.000572823	6.3512E-05	0.857514348	0.451555626	0.468305927	-0.088399418	-0.004809447	-0.000281719	0.88868795
0.91547489	1826.149377	24.33773218	1.369271843	0.011927395	-0.450478657	0.000570002	5.78499E-05	0.851576593	0.450478657	0.466294728	-0.08428407	-0.004760539	-0.000272955	0.884174989
0.919588927	1834.355878	24.34323273	1.304607199	0.012056222	-0.449453861	0.000567287	5.24309E-05	0.845890136	0.449453861	0.464370182	-0.080168704	-0.004717725	-0.0002636	0.879857089
0.923704334	1842.565112	24.3484676	1.239433811	0.012179022	-0.44848048	0.000564652	4.72595E-05	0.840468741	0.44848048	0.462524163	-0.076055482	-0.004688944	-0.000251457	0.875736692
0.927821041	1850.776939	24.35343577	1.174158006	0.012294813	-0.447558015	0.000562152	4.23537E-05	0.835308638	0.447558015	0.460752645	-0.071946118	-0.004674752	-0.000236321	0.871809649
0.931938978	1858.991221	24.3581354	1.108262307	0.012404472	-0.446686478	0.000559814	3.76971E-05	0.830406176	0.446686478	0.459064191	-0.067839354	-0.004664397	-0.000220626	0.868078423
0.936058075	1867.207816	24.36256421	1.042140662	0.012510187	-0.445866539	0.000557585	3.33043E-05	0.825770392	0.445866539	0.457468532	-0.063731466	-0.004646904	-0.000206671	0.864552731
0.940178262	1875.426585	24.36672206	0.976149106	0.01261447	-0.445099372	0.000555526	2.91864E-05	0.82140063	0.445099372	0.455970184	-0.059619306	-0.004622633	-0.000194383	0.861235093
0.944299468	1883.647388	24.37060875	0.909969464	0.012719117	-0.444386146	0.000553623	2.53329E-05	0.81729309	0.444386146	0.45457198	-0.055503641	-0.004597356	-0.000183843	0.858125608
0.948421624	1891.870084	24.37422215	0.843007637	0.012824394	-0.443727441	0.000551858	2.17313E-05	0.81345372	0.443727441	0.453271187	-0.051386035	-0.004577417	-0.000176968	0.855226174
0.952544659	1900.094534	24.37755784	0.774915953	0.012929786	-0.443123193	0.00055023	1.83782E-05	0.809892195	0.443123193	0.452065085	-0.0472675	-0.00456994	-0.000174532	0.852540237
0.956668502	1908.320597	24.38061237	0.706559072	0.013034347	-0.442573078	0.000548683	1.52983E-05	0.8066191	0.442573078	0.450954088	-0.043148246	-0.004574075	-0.000173031	0.850073133
0.960793084	1916.548133	24.38338688	0.638904423	0.013136225	-0.442076959	0.000547268	1.25113E-05	0.803632245	0.442076959	0.449936987	-0.039026209	-0.004581413	-0.000171767	0.847823095
0.964918334	1924.777002	24.38588321	0.571251415	0.013232936	-0.441635156	0.00054603	1.0002E-05	0.80092194	0.441635156	0.449013043	-0.034900136	-0.004589588	-0.000170035	0.845785069
0.969044182	1933.007063	24.38809904	0.502754293	0.013322224	-0.441247958	0.000544943	7.76193E-06	0.798486906	0.441247958	0.448186191	-0.030771178	-0.004600107	-0.000163864	0.843960527
0.973170557	1941.238177	24.39003193	0.434175196	0.013402502	-0.440915038	0.000544002	5.80904E-06	0.796341017	0.440915038	0.44746007	-0.026642294	-0.004613175	-0.000149049	0.842358062
0.97729739	1949.470203	24.39168324	0.366193121	0.013473652	-0.440635261	0.00054315	4.15344E-06	0.794498609	0.440635261	0.446840342	-0.022518393	-0.004624679	-0.000127367	0.840987106
0.98142461	1957.703001	24.39305509	0.298682135	0.013536382	-0.440406902	0.000542436	2.78937E-06	0.792963945	0.440406902	0.446326491	-0.018403498	-0.004632239	-0.000104893	0.839848669
0.985552146	1965.93643	24.39415004	0.232075427	0.01358978	-0.440228051	0.000541905	1.7129E-06	0.7917362	0.440228051	0.445915954	-0.01429979	-0.004636188	-8.27493E-05	0.838940103
0.989679928	1974.17035	24.39497222	0.166351685	0.013631582	-0.440096759	0.000541472	9.15613E-07	0.790811705	0.440096759	0.445611053	-0.010206319	-0.004638431	-5.97086E-05	0.838259759
0.993807887	1982.404621	24.39552293	0.100332762	0.013659689	-0.440011004	0.000541144	3.85083E-07	0.790187083	0.440011004	0.445412213	-0.006120674	-0.004640965	-3.66888E-05	0.83780515
0.99793595	1990.639103	24.39579945	0.033540579	0.013673457	-0.439968818	0.000540982	1.1762E-07	0.789867825	0.439968818	0.445314437	-0.002039765	-0.004642806	-1.27179E-05	0.83757554
